Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,248481,-,-,-,40.41,-3.7,1,680,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2019,10,6,12,0,47.730000000000004,0.16,1.3,85,928,709,0,3.5,25.650000000000002,936,85,928,0,709,24.400000000000002,293,1.2000000000000002
2019,10,6,12,15,46.81,0.16,1.3,86,932,724,0,3.5,25.5,936,86,932,0,724,24.5,292,1.3
2019,10,6,12,30,46.13,0.16,1.3,87,935,734,1,3.5,25.2,936,87,935,0,734,24.700000000000003,292,1.5
2019,10,6,12,45,45.69,0.16,1.3,86,939,741,1,3,24.25,936,86,939,1,741,24.8,291,1.7000000000000002
2019,10,6,13,0,45.51,0.16,1.3,86,940,744,0,3,23.96,936,86,940,0,744,25,290,1.8
2019,10,6,13,15,45.59,0.16,1.3,86,939,743,0,3,23.82,936,86,939,0,743,25.1,290,1.9000000000000001
2019,10,6,13,30,45.94,0.16,1.4000000000000001,85,935,735,0,3,23.650000000000002,935,85,935,0,735,25.200000000000003,290,2
2019,10,6,13,45,46.53,0.16,1.4000000000000001,85,931,726,0,2.7,23,935,85,931,0,726,25.3,290,2.1
2019,10,6,14,0,47.37,0.16,1.4000000000000001,85,928,713,0,2.7,22.87,935,85,928,0,713,25.400000000000002,290,2.2
2019,10,6,14,15,48.44,0.16,1.5,84,920,694,0,2.7,22.73,935,84,920,0,694,25.5,291,2.2
2019,10,6,14,30,49.72,0.16,1.5,83,914,674,0,2.7,22.73,935,83,914,0,674,25.5,293,2.3000000000000003
2019,10,6,14,45,51.2,0.16,1.6,83,901,648,7,2.6,22.63,935,179,694,7,614,25.5,294,2.3000000000000003
2019,10,6,15,0,52.86,0.16,1.6,82,892,620,7,2.6,22.63,935,244,398,0,484,25.5,296,2.4000000000000004
2019,10,6,15,15,54.69,0.16,1.7000000000000002,80,879,588,7,2.6,22.63,935,258,316,0,440,25.5,298,2.4000000000000004
2019,10,6,15,30,56.660000000000004,0.16,1.7000000000000002,78,866,554,0,2.6,22.77,935,78,866,0,554,25.400000000000002,301,2.4000000000000004
2019,10,6,15,45,58.76,0.16,1.7000000000000002,75,855,518,0,3,23.400000000000002,935,75,855,0,518,25.400000000000002,303,2.5
2019,10,6,16,0,60.980000000000004,0.16,1.8,72,835,477,8,3,23.53,935,157,598,7,447,25.3,305,2.5
2019,10,6,16,15,63.300000000000004,0.16,1.8,70,815,436,0,3,23.81,935,70,815,0,436,25.1,308,2.4000000000000004
2019,10,6,16,30,65.7,0.16,1.8,67,791,392,1,3,24.1,935,67,791,0,392,24.900000000000002,311,2.3000000000000003
2019,10,6,16,45,68.19,0.16,1.9000000000000001,62,766,347,8,5.7,29.62,935,129,518,7,321,24.6,314,2.2
2019,10,6,17,0,70.75,0.16,1.9000000000000001,59,733,300,7,5.7,29.97,935,157,166,0,212,24.400000000000002,317,2.1
2019,10,6,17,15,73.36,0.16,1.9000000000000001,54,692,253,8,5.7,31.63,935,103,459,7,234,23.5,319,1.9000000000000001
2019,10,6,17,30,76.02,0.16,1.9000000000000001,50,643,205,8,5.7,33.39,935,95,389,1,189,22.6,322,1.8
2019,10,6,17,45,78.73,0.16,1.9000000000000001,44,580,157,0,8.5,42.82,935,44,580,0,157,21.700000000000003,324,1.6
2019,10,6,18,0,81.46000000000001,0.16,1.9000000000000001,37,501,111,0,8.5,45.52,935,37,501,0,111,20.700000000000003,326,1.4000000000000001
2019,10,6,18,15,84.21000000000001,0.16,1.9000000000000001,29,397,69,0,8.5,47.52,935,29,397,1,69,20,329,1.4000000000000001
2019,10,6,18,30,86.94,0.16,1.9000000000000001,19,259,32,0,8.5,49.620000000000005,935,19,259,0,32,19.3,332,1.5
2019,10,6,18,45,89.55,0.16,1.9000000000000001,0,0,0,0,7.7,49.42,935,0,0,0,0,18.5,335,1.5
2019,10,6,19,0,92.82000000000001,0.16,1.9000000000000001,0,0,0,0,7.7,51.63,935,0,0,0,0,17.8,338,1.6
2019,10,6,19,15,95.68,0.16,1.9000000000000001,0,0,0,0,7.7,52.28,935,0,0,0,0,17.6,341,1.6
2019,10,6,19,30,98.53,0.16,1.9000000000000001,0,0,0,0,7.7,52.94,935,0,0,0,0,17.400000000000002,344,1.7000000000000002
2019,10,6,19,45,101.39,0.16,1.9000000000000001,0,0,0,0,7.800000000000001,53.85,935,0,0,0,0,17.2,347,1.8
2019,10,6,20,0,104.24000000000001,0.16,1.9000000000000001,0,0,0,0,7.800000000000001,54.59,936,0,0,0,0,17,350,1.9000000000000001
2019,10,6,20,15,107.08,0.16,1.9000000000000001,0,0,0,0,7.800000000000001,55.28,936,0,0,0,0,16.8,353,1.9000000000000001
2019,10,6,20,30,109.9,0.16,1.9000000000000001,0,0,0,0,7.800000000000001,55.63,936,0,0,0,0,16.7,355,2
2019,10,6,20,45,112.7,0.16,1.9000000000000001,0,0,0,0,8,57.160000000000004,936,0,0,0,0,16.5,357,2
2019,10,6,21,0,115.47,0.16,1.9000000000000001,0,0,0,0,8,57.52,936,0,0,0,0,16.400000000000002,360,2.1
2019,10,6,21,15,118.2,0.16,1.9000000000000001,0,0,0,0,8,58.25,936,0,0,0,0,16.2,272,2.1
2019,10,6,21,30,120.88,0.16,1.9000000000000001,0,0,0,0,8,58.63,936,0,0,0,0,16.1,184,2
2019,10,6,21,45,123.51,0.16,1.9000000000000001,0,0,0,0,8.1,59.620000000000005,936,0,0,0,0,16,97,2
2019,10,6,22,0,126.07000000000001,0.16,1.9000000000000001,0,0,0,3,8.1,60.38,936,0,0,0,0,15.8,9,2
2019,10,6,22,15,128.55,0.16,1.9000000000000001,0,0,0,7,8.1,61.160000000000004,936,0,0,0,0,15.600000000000001,11,1.9000000000000001
2019,10,6,22,30,130.93,0.16,1.9000000000000001,0,0,0,7,8.1,61.550000000000004,936,0,0,0,0,15.5,13,1.9000000000000001
2019,10,6,22,45,133.21,0.16,1.9000000000000001,0,0,0,7,8.200000000000001,62.59,936,0,0,0,0,15.3,15,1.8
2019,10,6,23,0,135.35,0.16,1.9000000000000001,0,0,0,7,8.200000000000001,62.99,936,0,0,1,0,15.200000000000001,17,1.8
2019,10,6,23,15,137.34,0.16,2,0,0,0,0,8.200000000000001,63.81,936,0,0,0,0,15,19,1.8
2019,10,6,23,30,139.15,0.16,2,0,0,0,0,8.200000000000001,64.63,936,0,0,0,0,14.8,21,1.8
2019,10,6,23,45,140.77,0.16,2,0,0,0,0,8.200000000000001,65.15,936,0,0,0,0,14.700000000000001,23,1.8
2019,10,7,0,0,142.15,0.16,2,0,0,0,0,8.200000000000001,66,936,0,0,1,0,14.5,24,1.8
2019,10,7,0,15,143.27,0.16,2,0,0,0,0,8.200000000000001,66.42,936,0,0,0,0,14.4,26,1.8
2019,10,7,0,30,144.12,0.16,2,0,0,0,0,8.200000000000001,67.28,936,0,0,0,0,14.200000000000001,28,1.8
2019,10,7,0,45,144.66,0.16,2.1,0,0,0,0,8.3,68.04,936,0,0,0,0,14.100000000000001,30,1.8
2019,10,7,1,0,144.89000000000001,0.16,2.1,0,0,0,0,8.3,68.93,936,0,0,0,0,13.9,31,1.8
2019,10,7,1,15,144.79,0.16,2.1,0,0,0,0,8.3,69.38,936,0,0,0,0,13.8,33,1.8
2019,10,7,1,30,144.37,0.16,2.1,0,0,0,0,8.3,69.83,936,0,0,0,0,13.700000000000001,34,1.8
2019,10,7,1,45,143.65,0.16,2.1,0,0,0,0,8.4,71.02,936,0,0,0,0,13.600000000000001,36,1.8
2019,10,7,2,0,142.63,0.16,2.2,0,0,0,0,8.4,71.88,935,0,0,0,0,13.4,37,1.8
2019,10,7,2,15,141.35,0.16,2.2,0,0,0,0,8.4,72.34,935,0,0,0,0,13.3,38,1.8
2019,10,7,2,30,139.83,0.16,2.2,0,0,0,0,8.4,72.82000000000001,935,0,0,0,0,13.200000000000001,38,1.8
2019,10,7,2,45,138.1,0.16,2.3000000000000003,0,0,0,0,8.6,74.15,935,0,0,0,0,13.100000000000001,39,1.8
2019,10,7,3,0,136.17000000000002,0.16,2.3000000000000003,0,0,0,1,8.6,74.63,935,0,0,0,0,13,39,1.8
2019,10,7,3,15,134.09,0.16,2.3000000000000003,0,0,0,3,8.6,75.12,935,0,0,0,0,12.9,40,1.8
2019,10,7,3,30,131.87,0.16,2.3000000000000003,0,0,0,3,8.6,75.61,935,0,0,0,0,12.8,40,1.7000000000000002
2019,10,7,3,45,129.53,0.16,2.4000000000000004,0,0,0,8,8.700000000000001,77.21000000000001,935,0,0,0,0,12.600000000000001,41,1.7000000000000002
2019,10,7,4,0,127.09,0.16,2.4000000000000004,0,0,0,7,8.700000000000001,77.72,935,0,0,0,0,12.5,41,1.6
2019,10,7,4,15,124.56,0.16,2.4000000000000004,0,0,0,7,8.700000000000001,78.23,935,0,0,0,0,12.4,40,1.6
2019,10,7,4,30,121.96000000000001,0.16,2.4000000000000004,0,0,0,7,8.700000000000001,79.26,935,0,0,0,0,12.200000000000001,40,1.5
2019,10,7,4,45,119.3,0.16,2.4000000000000004,0,0,0,8,8.8,80.08,935,0,0,0,0,12.100000000000001,39,1.5
2019,10,7,5,0,116.59,0.16,2.4000000000000004,0,0,0,8,8.8,80.61,935,0,0,0,0,12,38,1.5
2019,10,7,5,15,113.84,0.16,2.4000000000000004,0,0,0,8,8.8,81.14,935,0,0,0,0,11.9,37,1.5
2019,10,7,5,30,111.06,0.16,2.4000000000000004,0,0,0,8,8.8,81.68,935,0,0,0,0,11.8,36,1.5
2019,10,7,5,45,108.25,0.16,2.4000000000000004,0,0,0,8,8.700000000000001,82.01,935,0,0,0,0,11.700000000000001,35,1.5
2019,10,7,6,0,105.42,0.16,2.3000000000000003,0,0,0,0,8.700000000000001,82.55,935,0,0,0,0,11.600000000000001,33,1.5
2019,10,7,6,15,102.58,0.16,2.3000000000000003,0,0,0,0,8.700000000000001,83.10000000000001,935,0,0,0,0,11.5,32,1.4000000000000001
2019,10,7,6,30,99.73,0.16,2.3000000000000003,0,0,0,1,8.700000000000001,83.10000000000001,935,0,0,0,0,11.5,31,1.4000000000000001
2019,10,7,6,45,96.87,0.16,2.3000000000000003,0,0,0,0,8.6,82.97,935,0,0,0,0,11.4,30,1.4000000000000001
2019,10,7,7,0,94.02,0.16,2.2,0,0,0,0,8.6,83.52,935,0,0,0,0,11.3,29,1.3
2019,10,7,7,15,91.18,0.16,2.2,0,0,0,0,8.6,79.84,936,0,0,0,0,12,29,1.6
2019,10,7,7,30,88.07000000000001,0.16,2.2,14,186,20,1,8.6,76.26,936,14,186,0,20,12.700000000000001,28,1.8
2019,10,7,7,45,85.38,0.16,2.1,25,343,52,0,8.700000000000001,73.77,936,25,343,0,52,13.3,28,2
2019,10,7,8,0,82.64,0.16,2.1,34,460,93,1,8.700000000000001,70.5,936,34,460,0,93,14,28,2.2
2019,10,7,8,15,79.91,0.16,2.1,41,548,137,0,8.700000000000001,67.39,936,41,548,0,137,14.700000000000001,25,2.2
2019,10,7,8,30,77.2,0.16,2.1,47,617,184,0,8.700000000000001,64.02,936,47,617,0,184,15.5,22,2.3000000000000003
2019,10,7,8,45,74.53,0.16,2.1,52,674,231,0,8.4,59.32,936,52,674,0,231,16.3,19,2.3000000000000003
2019,10,7,9,0,71.91,0.16,2.1,56,718,279,0,8.4,56.39,936,56,718,0,279,17.1,17,2.4000000000000004
2019,10,7,9,15,69.34,0.16,2.1,59,754,325,0,8.4,52.96,936,59,754,0,325,18.1,15,2.5
2019,10,7,9,30,66.84,0.16,2.1,63,783,371,0,8.4,49.76,936,63,783,1,371,19.1,13,2.6
2019,10,7,9,45,64.41,0.16,2,66,811,416,0,6.1000000000000005,40.32,936,66,811,0,416,20,11,2.6
2019,10,7,10,0,62.07,0.16,2,68,832,458,0,6.1000000000000005,37.92,936,68,832,0,458,21,9,2.7
2019,10,7,10,15,59.82,0.16,2,70,850,497,8,6.1000000000000005,36.33,936,153,629,7,469,21.700000000000003,7,2.8000000000000003
2019,10,7,10,30,57.69,0.16,2,72,865,535,0,6.1000000000000005,34.61,936,72,865,0,535,22.5,6,2.9000000000000004
2019,10,7,10,45,55.68,0.16,2,74,877,569,0,3.7,28.080000000000002,936,74,877,0,569,23.200000000000003,5,2.9000000000000004
2019,10,7,11,0,53.81,0.16,2,76,888,600,0,3.7,26.93,936,76,888,0,600,23.900000000000002,3,3
2019,10,7,11,15,52.1,0.16,2,77,897,629,0,3.7,26.13,936,77,897,0,629,24.400000000000002,3,3
2019,10,7,11,30,50.56,0.16,2,79,905,654,7,3.7,25.37,936,279,320,0,482,24.900000000000002,2,3
2019,10,7,11,45,49.22,0.16,2,79,914,675,7,3.1,23.56,936,246,434,0,529,25.400000000000002,1,3
2019,10,7,12,0,48.08,0.16,2,79,919,693,7,3.1,22.740000000000002,936,299,318,0,511,26,1,2.9000000000000004
2019,10,7,12,15,47.17,0.16,2,80,923,707,7,3.1,22.21,936,289,357,0,532,26.400000000000002,90,3
2019,10,7,12,30,46.49,0.16,2,80,925,717,0,3.1,21.69,936,80,925,0,717,26.8,180,3
2019,10,7,12,45,46.07,0.16,2,80,927,724,0,3.1,21.04,935,80,927,0,724,27.3,269,3
2019,10,7,13,0,45.89,0.16,2,81,928,726,0,3.1,20.56,935,81,928,0,726,27.700000000000003,359,3
2019,10,7,13,15,45.980000000000004,0.16,2,80,927,725,0,3.1,20.2,935,80,927,0,725,28,358,3
2019,10,7,13,30,46.33,0.16,2,80,926,720,0,3.1,19.85,935,80,926,0,720,28.3,358,3
2019,10,7,13,45,46.92,0.16,2,78,927,711,0,3.2,19.63,935,78,927,0,711,28.6,358,3
2019,10,7,14,0,47.76,0.16,2,78,923,698,0,3.2,19.29,935,78,923,1,698,28.900000000000002,357,3
2019,10,7,14,15,48.82,0.16,2,77,918,682,0,3.2,19.18,935,77,918,1,682,29,357,3.1
2019,10,7,14,30,50.1,0.16,2,76,913,661,0,3.2,19.05,934,76,913,0,661,29.1,357,3.1
2019,10,7,14,45,51.58,0.16,2,74,909,638,0,3.3000000000000003,19.13,934,74,909,0,638,29.200000000000003,356,3.1
2019,10,7,15,0,53.230000000000004,0.16,2,72,900,611,0,3.3000000000000003,19.02,934,72,900,0,611,29.3,356,3.2
2019,10,7,15,15,55.050000000000004,0.16,2,71,890,581,0,3.3000000000000003,19.13,934,71,890,0,581,29.200000000000003,356,3.2
2019,10,7,15,30,57.02,0.16,2,69,878,547,0,3.3000000000000003,19.240000000000002,934,69,878,0,547,29.1,356,3.2
2019,10,7,15,45,59.11,0.16,2,68,863,511,0,3.6,19.69,934,68,863,0,511,29,356,3.2
2019,10,7,16,0,61.32,0.16,2,66,847,472,0,3.6,19.69,934,66,847,0,472,29,355,3.2
2019,10,7,16,15,63.64,0.16,2,63,827,431,0,3.6,20.150000000000002,934,63,827,0,431,28.6,355,3.1
2019,10,7,16,30,66.04,0.16,2,61,804,387,0,3.6,20.51,934,61,804,0,387,28.3,355,2.9000000000000004
2019,10,7,16,45,68.52,0.16,2,58,778,342,0,4.9,23.03,934,58,778,0,342,27.900000000000002,355,2.8000000000000003
2019,10,7,17,0,71.07000000000001,0.16,2,54,745,296,0,4.9,23.43,934,54,745,0,296,27.6,355,2.7
2019,10,7,17,15,73.68,0.16,2,50,705,248,0,4.9,24.990000000000002,934,50,705,0,248,26.5,355,2.3000000000000003
2019,10,7,17,30,76.34,0.16,2,46,656,201,0,4.9,26.66,934,46,656,0,201,25.400000000000002,356,2
2019,10,7,17,45,79.04,0.16,2,40,597,154,0,8.9,37.52,934,40,597,0,154,24.3,356,1.7000000000000002
2019,10,7,18,0,81.77,0.16,2,34,517,108,0,8.9,40.08,934,34,517,0,108,23.200000000000003,356,1.3
2019,10,7,18,15,84.51,0.16,2,26,412,66,0,8.9,42.11,935,26,412,0,66,22.400000000000002,357,1.3
2019,10,7,18,30,87.23,0.16,2,17,269,30,0,8.9,44.21,935,17,269,0,30,21.6,358,1.3
2019,10,7,18,45,89.81,0.16,2,0,0,0,0,7.7,42.87,935,0,0,0,0,20.8,358,1.3
2019,10,7,19,0,93.12,0.16,2,0,0,0,0,7.7,45.03,935,0,0,0,0,20,359,1.4000000000000001
2019,10,7,19,15,95.98,0.16,2,0,0,0,0,7.7,45.87,935,0,0,0,0,19.700000000000003,270,1.4000000000000001
2019,10,7,19,30,98.84,0.16,2,0,0,0,0,7.7,46.730000000000004,935,0,0,0,0,19.400000000000002,181,1.4000000000000001
2019,10,7,19,45,101.69,0.16,2,0,0,0,0,7.2,45.84,935,0,0,0,0,19.1,92,1.4000000000000001
2019,10,7,20,0,104.54,0.16,2,0,0,0,0,7.2,46.75,936,0,0,0,0,18.8,4,1.4000000000000001
2019,10,7,20,15,107.39,0.16,2,0,0,0,0,7.2,47.34,936,0,0,0,0,18.6,5,1.4000000000000001
2019,10,7,20,30,110.21000000000001,0.16,2,0,0,0,0,7.2,47.93,936,0,0,0,0,18.400000000000002,7,1.4000000000000001
2019,10,7,20,45,113.01,0.16,2,0,0,0,0,6.7,47.38,936,0,0,0,0,18.1,9,1.4000000000000001
2019,10,7,21,0,115.78,0.16,2,0,0,0,0,6.7,47.980000000000004,936,0,0,0,0,17.900000000000002,11,1.4000000000000001
2019,10,7,21,15,118.52,0.16,2,0,0,0,0,6.7,48.58,936,0,0,0,0,17.7,14,1.4000000000000001
2019,10,7,21,30,121.2,0.16,2,0,0,0,0,6.7,49.2,936,0,0,0,0,17.5,16,1.4000000000000001
2019,10,7,21,45,123.84,0.16,2,0,0,0,0,6.4,48.5,936,0,0,0,0,17.400000000000002,19,1.4000000000000001
2019,10,7,22,0,126.4,0.16,2,0,0,0,0,6.4,49.11,936,0,0,0,0,17.2,21,1.4000000000000001
2019,10,7,22,15,128.89000000000001,0.16,2,0,0,0,0,6.4,49.74,936,0,0,0,0,17,24,1.4000000000000001
2019,10,7,22,30,131.28,0.16,2,0,0,0,0,6.4,50.050000000000004,936,0,0,0,0,16.900000000000002,28,1.4000000000000001
2019,10,7,22,45,133.56,0.16,2,0,0,0,0,6.300000000000001,50.26,936,0,0,0,0,16.7,31,1.4000000000000001
2019,10,7,23,0,135.71,0.16,1.9000000000000001,0,0,0,0,6.300000000000001,50.58,936,0,0,0,0,16.6,34,1.4000000000000001
2019,10,7,23,15,137.71,0.16,1.9000000000000001,0,0,0,0,6.300000000000001,51.230000000000004,936,0,0,0,0,16.400000000000002,37,1.4000000000000001
2019,10,7,23,30,139.53,0.16,1.9000000000000001,0,0,0,0,6.300000000000001,51.550000000000004,936,0,0,0,0,16.3,41,1.4000000000000001
2019,10,7,23,45,141.14000000000001,0.16,1.9000000000000001,0,0,0,0,6.4,52.72,936,0,0,0,0,16.1,44,1.4000000000000001
2019,10,8,0,0,142.53,0.16,1.9000000000000001,0,0,0,0,6.4,53.06,936,0,0,0,0,16,47,1.4000000000000001
2019,10,8,0,15,143.66,0.16,1.9000000000000001,0,0,0,0,6.4,53.74,936,0,0,0,0,15.8,50,1.4000000000000001
2019,10,8,0,30,144.51,0.16,1.9000000000000001,0,0,0,0,6.4,54.43,936,0,0,0,0,15.600000000000001,53,1.4000000000000001
2019,10,8,0,45,145.05,0.16,1.9000000000000001,0,0,0,0,6.800000000000001,56.120000000000005,936,0,0,0,0,15.5,56,1.4000000000000001
2019,10,8,1,0,145.27,0.16,1.9000000000000001,0,0,0,0,6.800000000000001,56.84,936,0,0,0,0,15.3,59,1.4000000000000001
2019,10,8,1,15,145.17000000000002,0.16,1.9000000000000001,0,0,0,0,6.800000000000001,57.21,936,0,0,0,0,15.200000000000001,61,1.4000000000000001
2019,10,8,1,30,144.74,0.16,1.9000000000000001,0,0,0,0,6.800000000000001,57.95,936,0,0,1,0,15,62,1.4000000000000001
2019,10,8,1,45,144,0.16,1.9000000000000001,0,0,0,0,7.2,60.2,935,0,0,0,0,14.8,64,1.4000000000000001
2019,10,8,2,0,142.98,0.16,1.8,0,0,0,0,7.2,60.58,935,0,0,0,0,14.700000000000001,66,1.4000000000000001
2019,10,8,2,15,141.68,0.16,1.8,0,0,0,0,7.2,61.370000000000005,935,0,0,0,0,14.5,67,1.3
2019,10,8,2,30,140.14000000000001,0.16,1.8,0,0,0,0,7.2,62.17,935,0,0,0,0,14.3,67,1.3
2019,10,8,2,45,138.39000000000001,0.16,1.8,0,0,0,0,7.4,63.58,935,0,0,0,0,14.200000000000001,68,1.3
2019,10,8,3,0,136.46,0.16,1.8,0,0,0,0,7.4,64.41,935,0,0,0,0,14,69,1.3
2019,10,8,3,15,134.36,0.16,1.8,0,0,0,0,7.4,64.82000000000001,935,0,0,0,0,13.9,69,1.2000000000000002
2019,10,8,3,30,132.13,0.16,1.8,0,0,0,0,7.4,65.25,935,0,0,0,0,13.8,69,1.2000000000000002
2019,10,8,3,45,129.78,0.16,1.8,0,0,0,0,7.5,66.71000000000001,935,0,0,0,0,13.600000000000001,70,1.2000000000000002
2019,10,8,4,0,127.32000000000001,0.16,1.8,0,0,0,0,7.5,67.15,935,0,0,0,0,13.5,70,1.2000000000000002
2019,10,8,4,15,124.79,0.16,1.8,0,0,0,0,7.5,67.59,935,0,0,0,0,13.4,70,1.2000000000000002
2019,10,8,4,30,122.18,0.16,1.8,0,0,0,0,7.5,68.03,935,0,0,0,0,13.3,70,1.1
2019,10,8,4,45,119.52,0.16,1.8,0,0,0,0,7.6000000000000005,68.66,935,0,0,0,0,13.200000000000001,70,1.1
2019,10,8,5,0,116.8,0.16,1.8,0,0,0,0,7.6000000000000005,69.11,935,0,0,0,0,13.100000000000001,70,1.1
2019,10,8,5,15,114.05,0.16,1.8,0,0,0,0,7.6000000000000005,69.56,935,0,0,0,0,13,71,1.1
2019,10,8,5,30,111.26,0.16,1.8,0,0,0,0,7.6000000000000005,70.01,935,0,0,0,0,12.9,71,1.1
2019,10,8,5,45,108.45,0.16,1.8,0,0,0,0,7.5,69.64,935,0,0,0,0,12.9,72,1.1
2019,10,8,6,0,105.61,0.16,1.8,0,0,0,0,7.5,70.09,935,0,0,0,0,12.8,73,1
2019,10,8,6,15,102.77,0.16,1.8,0,0,0,0,7.5,70.55,935,0,0,0,0,12.700000000000001,74,1
2019,10,8,6,30,99.92,0.16,1.8,0,0,0,0,7.5,70.55,935,0,0,0,0,12.700000000000001,76,1
2019,10,8,6,45,97.07000000000001,0.16,1.8,0,0,0,0,7.4,70.68,935,0,0,0,0,12.600000000000001,78,1
2019,10,8,7,0,94.22,0.16,1.8,0,0,0,0,7.4,70.68,935,0,0,0,0,12.600000000000001,80,1
2019,10,8,7,15,91.37,0.16,1.8,0,0,0,0,7.4,68.04,936,0,0,0,0,13.200000000000001,81,1.1
2019,10,8,7,30,88.25,0.16,1.8,13,211,19,0,7.4,65.02,936,13,211,0,19,13.9,83,1.2000000000000002
2019,10,8,7,45,85.57000000000001,0.16,1.8,23,369,51,0,8,64.92,936,23,369,0,51,14.5,84,1.3
2019,10,8,8,0,82.84,0.16,1.8,31,487,92,0,8,62.46,936,31,487,0,92,15.100000000000001,86,1.5
2019,10,8,8,15,80.12,0.16,1.8,38,575,137,0,8,59.35,936,38,575,0,137,15.9,91,1.5
2019,10,8,8,30,77.41,0.16,1.8,44,643,184,0,8,56.77,936,44,643,0,184,16.6,96,1.5
2019,10,8,8,45,74.75,0.16,1.8,48,695,231,0,7.9,54.09,936,48,695,0,231,17.3,101,1.5
2019,10,8,9,0,72.13,0.16,1.8,52,738,279,0,7.9,51.44,936,52,738,0,279,18.1,106,1.5
2019,10,8,9,15,69.57000000000001,0.16,1.8,56,773,326,0,7.9,48.94,936,56,773,0,326,18.900000000000002,119,1.5
2019,10,8,9,30,67.08,0.16,1.8,59,802,371,0,7.9,46.28,936,59,802,0,371,19.8,133,1.5
2019,10,8,9,45,64.66,0.16,1.8,60,832,416,0,8.3,45.19,936,60,832,0,416,20.6,146,1.6
2019,10,8,10,0,62.32,0.16,1.8,63,852,458,0,8.3,43.03,936,63,852,0,458,21.400000000000002,160,1.6
2019,10,8,10,15,60.09,0.16,1.8,65,869,498,3,8.3,40.74,936,208,5,0,210,22.3,168,1.7000000000000002
2019,10,8,10,30,57.97,0.16,1.8,66,884,535,0,8.3,38.59,936,66,884,0,535,23.200000000000003,177,1.9000000000000001
2019,10,8,10,45,55.97,0.16,1.8,69,894,569,0,7.800000000000001,35.37,936,69,894,1,569,24.1,186,2.1
2019,10,8,11,0,54.11,0.16,1.8,70,905,601,0,7.800000000000001,33.730000000000004,936,70,905,0,601,24.900000000000002,194,2.2
2019,10,8,11,15,52.410000000000004,0.16,1.9000000000000001,71,911,627,3,7.800000000000001,32.74,936,345,161,0,444,25.400000000000002,199,2.3000000000000003
2019,10,8,11,30,50.89,0.16,1.9000000000000001,73,919,652,0,7.800000000000001,31.6,936,73,919,0,652,26,203,2.3000000000000003
2019,10,8,11,45,49.56,0.16,1.9000000000000001,74,923,673,0,7.2,29.41,936,74,923,0,673,26.5,208,2.4000000000000004
2019,10,8,12,0,48.43,0.16,1.9000000000000001,75,928,691,0,7.2,28.560000000000002,936,75,928,0,691,27,212,2.4000000000000004
2019,10,8,12,15,47.53,0.16,1.9000000000000001,76,932,705,0,7.2,28.04,935,76,932,0,705,27.3,216,2.4000000000000004
2019,10,8,12,30,46.86,0.16,1.9000000000000001,76,935,715,0,7.2,27.55,935,76,935,0,715,27.6,220,2.4000000000000004
2019,10,8,12,45,46.44,0.16,1.9000000000000001,80,928,720,0,6.9,26.560000000000002,935,80,928,0,720,27.900000000000002,223,2.3000000000000003
2019,10,8,13,0,46.28,0.16,1.9000000000000001,81,929,723,0,6.9,26.11,935,81,929,0,723,28.200000000000003,227,2.3000000000000003
2019,10,8,13,15,46.37,0.16,1.9000000000000001,80,929,721,0,6.9,25.8,935,80,929,0,721,28.400000000000002,230,2.3000000000000003
2019,10,8,13,30,46.71,0.16,1.9000000000000001,80,927,716,0,6.9,25.63,934,80,927,0,716,28.5,234,2.2
2019,10,8,13,45,47.31,0.16,1.9000000000000001,80,923,706,0,6.7,24.87,934,80,923,0,706,28.700000000000003,237,2.2
2019,10,8,14,0,48.14,0.16,2,80,917,691,0,6.7,24.59,934,80,917,0,691,28.900000000000002,240,2.2
2019,10,8,14,15,49.21,0.16,2,79,912,675,0,6.7,24.45,934,79,912,0,675,29,242,2.1
2019,10,8,14,30,50.480000000000004,0.16,2,78,906,654,0,6.7,24.310000000000002,934,78,906,0,654,29.1,243,2.1
2019,10,8,14,45,51.95,0.16,2,77,898,631,0,6.4,23.830000000000002,934,77,898,0,631,29.1,245,2.1
